IDCNT,RISK_NATURE_1,RISK_NATURE_2,RISK_NATURE_3,RISK_FAMILY_STRUCT,RISK_ROOMS_NB,RISK_PROT_1,RISK_PROT_2,SURF_HOUSE,SURF_VER,SURF_OUTB,SURF_GR,OPTION_1,OPTION_2,OPTION_3,OPTION_4,OPTION_5,OPTION_6,OPTION_7,OPTION_8,INSEE_CODE,ZONE_1,ZONE_2,ZONE_3,AMOUNT
1333724,PH,HO,1,3,4,4,0,7,3,1,1,False,False,False,False,False,False,False,True,60065,F,D,H,0.0
1334635,PH,HO,1,3,5,1,1,9,6,1,4,False,False,False,False,False,False,True,True,66161,E,H,G,0.0
1334919,PH,HT,2,4,4,4,0,12,0,0,1,False,False,False,False,False,False,False,True,59164,F,D,M,0.0
1335053,PH,HO,1,4,5,4,0,12,0,1,1,False,False,False,False,False,False,False,True,59183,F,K,M,0.0
1335214,PH,HO,1,1,10,4,0,22,2,2,1,False,False,False,False,False,False,False,False,35288,D,E,C,2473.6327709
1335375,PH,HO,1,4,4,1,1,7,0,1,1,False,False,False,False,False,False,False,False,93050,S,R,C,0.0
1335767,PH,HO,1,3,3,2,1,8,0,1,1,False,False,False,True,False,False,False,True,77174,K,F,K,0.0
1336033,PH,HO,1,4,7,4,0,16,0,2,3,False,False,False,False,False,False,False,False,52492,B,C,H,0.0
1336812,SH,HO,1,0,4,1,1,10,0,1,7,False,False,False,False,False,False,False,False,27006,G,E,E,0.0
1337107,PH,HO,1,1,3,1,1,6,0,1,1,False,False,False,False,False,False,True,False,66011,L,M,G,0.0
1337220,PH,HO,1,1,3,4,0,6,3,1,1,False,False,False,False,False,False,False,True,22113,C,C,C,0.0
1337568,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,75115,R,W,C,0.0
1337939,PH,HO,1,1,4,4,0,8,0,1,1,False,False,False,False,False,False,False,False,55029,D,D,E,0.0
1338111,PH,FT,2,3,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,75113,R,W,C,901.45549526
1338256,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,31555,Q,P,K,0.0
1338554,PH,HO,1,1,5,4,0,14,0,4,4,False,False,False,False,False,False,False,False,30071,J,H,P,0.0
1338686,SH,FO,5,0,4,1,1,7,0,0,0,False,False,False,False,False,False,False,False,74080,C,C,C,0.0
1338952,PH,FT,2,4,4,1,1,10,0,0,0,False,False,False,False,False,False,False,False,76351,K,H,G,0.0
1339083,PH,FT,2,1,3,4,0,6,0,0,0,False,True,False,False,False,False,False,False,79191,D,E,H,0.0
1339159,PH,HT,2,1,4,4,0,8,0,1,1,False,False,True,False,False,False,False,False,95127,R,P,C,0.0
1339512,PH,HO,1,1,3,4,0,6,0,1,2,False,False,False,False,False,False,False,False,85035,C,B,G,0.0
1339784,PH,HT,2,1,4,4,0,10,0,1,4,False,False,False,False,False,False,False,True,26049,J,H,H,0.0
1339891,PH,FT,2,3,4,4,0,8,0,0,0,False,True,False,False,False,False,True,False,42330,J,H,J,0.0
1340003,PH,FT,2,3,1,4,0,2,0,0,0,False,False,False,False,False,False,False,False,80021,G,H,K,0.0
1340279,PH,FT,2,3,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,59648,N,P,M,0.0
1340370,PH,HO,1,4,5,4,0,9,0,1,1,False,False,False,True,False,False,False,True,14488,D,D,C,209.184233
1340447,PH,HO,1,4,5,4,0,10,0,2,1,False,False,False,False,False,False,False,False,44223,F,E,E,0.0
1340901,PH,HT,2,3,4,4,0,8,0,1,2,False,False,False,False,False,False,True,False,85153,C,B,G,0.0
1341037,SH,HO,1,0,4,4,0,8,0,2,6,False,False,False,False,False,False,False,True,46127,C,D,L,0.0
1341216,PH,HO,1,4,5,1,1,14,0,2,4,False,False,False,False,False,False,False,False,06085,P,Q,J,0.0
1341832,PH,FT,2,4,3,1,1,5,0,0,0,False,False,False,False,False,False,False,False,83137,K,M,M,0.0
1342033,PH,FT,2,4,4,4,0,8,0,0,0,False,False,False,False,False,True,False,False,07102,K,H,L,0.0
1342573,PH,HO,1,4,4,1,1,8,0,1,1,False,False,False,False,False,False,False,True,60463,K,H,H,467.4508
1342860,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,52121,D,E,H,497.835102
1343645,PH,FT,2,3,4,4,0,8,0,0,0,False,False,False,False,False,True,False,False,33063,L,M,K,0.0
1343655,PH,HT,2,3,3,4,0,5,0,0,1,False,False,False,False,False,False,False,False,62178,E,D,J,409.01945
1344298,PH,FT,2,1,1,4,0,2,0,0,0,True,False,False,False,False,False,False,False,92002,P,S,C,0.0
1344676,PH,HO,1,1,6,1,1,12,4,0,6,False,False,False,False,False,False,True,True,47310,D,E,L,0.0
1345320,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,True,False,False,01443,J,F,H,0.0
1345577,SH,HO,1,0,4,4,0,8,0,0,2,False,False,False,False,False,False,False,True,29006,C,D,E,0.0
1345706,PH,HT,2,1,3,4,0,6,0,1,1,False,False,False,False,False,False,False,True,19123,C,D,G,0.0
1345941,PH,HO,1,4,4,4,0,7,0,0,2,False,False,False,False,False,False,False,False,91434,P,Q,C,0.0
1346265,PH,HO,1,3,5,4,0,10,0,1,2,False,False,False,False,False,False,False,True,18141,G,E,M,0.0
1346504,PH,FO,5,1,3,1,1,5,0,0,0,False,False,False,False,False,False,True,False,57480,G,F,G,0.0
1346528,PH,FT,2,2,4,4,0,7,0,0,0,False,False,False,False,False,False,False,False,73121,D,D,C,0.0
1346544,PH,HO,1,4,8,4,0,16,0,1,2,False,False,False,False,False,False,False,True,44109,G,H,E,0.0
1347874,PH,FO,5,4,6,4,0,11,1,0,0,False,False,False,False,False,False,False,False,74250,F,E,C,0.0
1348165,PH,HO,1,4,5,4,0,9,0,1,1,False,False,False,False,False,False,False,False,59544,H,E,M,0.0
1349058,PH,HO,1,4,7,4,0,13,0,1,3,False,False,False,False,False,False,False,True,77527,M,K,K,0.0
1349195,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,75114,R,W,C,0.0
1349392,PH,FT,2,1,3,1,1,6,0,0,0,False,False,False,False,False,False,False,False,33547,E,E,K,0.0
1349494,PH,HT,2,4,3,4,0,5,0,1,1,False,False,False,False,False,False,False,False,86062,E,D,G,0.0
1349577,PH,FT,2,3,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,94044,Q,S,C,0.0
1350437,PH,FO,1,2,3,1,1,5,0,0,0,False,False,False,False,False,False,True,False,58194,E,E,M,0.0
1350464,PH,FO,1,1,3,4,0,6,0,0,0,False,False,False,False,False,True,False,False,93051,S,R,C,584.3135
1350537,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,02168,G,D,K,0.0
1350848,SH,FO,1,0,2,4,0,3,0,0,0,False,False,False,False,False,False,False,False,92025,N,S,C,0.0
1351043,PH,FT,2,2,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,45302,J,F,J,0.0
1351551,PH,HO,1,4,5,4,0,10,0,0,1,False,False,False,False,False,False,False,False,59286,N,P,M,0.0
1352226,PH,FO,1,4,4,4,0,8,0,0,0,False,False,False,False,False,True,False,False,49328,C,D,E,0.0
1352232,PH,FT,2,2,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,21617,G,M,K,0.0
1352680,PH,FT,2,3,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,32013,C,E,L,0.0
1352943,PH,FT,2,1,1,4,0,2,0,0,0,False,False,False,False,False,False,False,False,13208,T,P,K,455.0633538
1353604,PH,HO,1,3,7,4,0,13,2,3,5,False,False,False,False,False,False,False,False,88386,E,C,H,0.0
1353717,PH,FT,2,1,1,4,0,2,0,0,0,False,False,False,False,False,False,False,False,94058,Q,S,C,0.0
1353786,PH,FO,1,1,4,1,1,8,0,0,0,False,False,False,False,False,True,False,False,59350,N,P,M,0.0
1354361,PH,FO,3,1,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,78498,N,Q,C,0.0
1355593,PH,FT,2,2,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,69384,M,P,E,0.0
1355924,PH,HT,2,4,3,1,0,6,0,1,1,False,False,False,True,False,False,False,False,62321,J,D,J,0.0
1356197,PH,HO,1,4,5,4,0,10,0,1,1,False,False,False,False,False,False,False,False,94033,Q,S,C,0.0
1356722,PH,HO,1,3,7,4,0,16,0,1,7,False,False,False,True,False,False,False,False,07101,E,D,L,0.0
1357324,PH,FT,2,1,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,76259,E,C,G,0.0
1357693,SH,HO,1,0,4,4,0,7,0,0,1,False,False,False,False,False,False,False,False,11145,F,H,K,0.0
1357846,SH,FO,1,0,2,4,0,3,0,0,0,False,False,False,False,False,False,False,False,29151,C,D,E,0.0
1358081,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,51454,H,H,E,0.0
1358407,PH,HO,1,3,5,4,0,12,0,1,2,False,False,False,True,False,False,False,True,62627,E,D,J,0.0
1358790,PH,FT,2,1,3,1,1,6,0,0,0,False,False,False,False,False,False,False,False,63075,E,F,G,718.705605
1358857,PH,HO,1,4,6,1,1,11,0,0,2,False,False,False,False,False,False,False,True,10298,D,D,E,0.0
1359042,PH,FO,5,1,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,75113,R,W,C,0.0
1359849,PH,FO,5,2,4,4,0,10,0,0,0,False,False,False,False,False,False,False,False,69244,M,P,E,0.0
1360581,PH,HO,1,1,2,4,0,6,0,1,1,False,False,False,False,False,False,False,False,76351,K,H,G,0.0
1360812,PH,FO,5,1,3,4,0,8,0,0,0,False,False,False,False,False,False,False,False,32207,C,E,L,0.0
1360939,PH,FT,2,1,1,4,0,2,0,0,0,False,False,False,False,False,False,False,False,14118,E,E,C,0.0
1361410,PH,HO,1,3,5,4,0,10,0,0,2,False,False,False,False,False,False,False,False,87154,B,B,C,0.0
1361438,PH,HO,1,3,4,1,1,8,0,1,1,False,False,False,False,False,True,False,True,62178,E,D,J,0.0
1361498,PH,HO,1,3,4,1,1,10,3,1,1,False,False,False,False,False,False,False,False,62178,E,D,J,0.0
1362001,PH,HO,1,4,5,1,1,9,0,1,2,False,False,False,False,False,True,False,True,57306,F,K,G,0.0
1362004,PH,HO,1,2,5,4,0,10,2,2,3,False,False,False,False,False,False,True,True,21190,D,D,K,0.0
1363233,PH,HT,2,4,4,4,0,8,0,1,2,False,False,True,False,False,False,True,False,45336,G,E,J,0.0
1363939,PH,HT,2,4,4,1,1,10,3,1,1,False,False,False,False,False,False,False,False,18050,E,E,M,0.0
1363951,PH,FO,1,3,3,1,1,6,0,0,0,False,False,False,False,False,False,False,False,67447,J,H,E,0.0
1364373,SH,HO,1,0,4,4,0,8,0,1,1,False,False,False,False,False,False,False,False,85011,C,B,G,0.0
1364388,SH,HO,1,0,5,1,1,10,0,4,2,False,False,False,False,False,False,False,False,53212,B,B,E,0.0
1365181,PH,HO,1,3,6,4,0,12,7,2,5,False,False,False,False,False,False,False,True,14305,C,K,C,0.0
1365241,PH,HO,1,4,5,4,0,9,0,1,1,False,False,False,False,False,False,False,True,62443,E,D,J,0.0
1365293,PH,HO,1,4,4,1,1,8,0,1,1,False,False,False,False,False,False,False,True,42071,F,E,J,0.0
1365564,PH,HO,1,2,4,1,1,8,0,2,4,False,False,False,False,False,False,True,False,41006,E,D,J,0.0
1365783,PH,FT,2,4,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,69389,M,P,E,0.0
1365980,PH,HO,1,1,4,4,0,8,4,1,3,False,False,False,False,False,False,False,True,24115,E,E,J,0.0
1366332,PH,FT,2,1,1,4,0,2,0,0,0,False,False,False,False,False,False,False,False,92020,N,S,C,0.0
1367017,PH,HO,1,4,4,4,0,8,0,1,2,False,False,False,False,False,False,False,False,17380,D,F,H,0.0
1367090,PH,HO,1,1,4,1,1,8,0,1,3,False,False,False,False,False,False,False,False,58031,C,E,M,0.0
1367957,PH,HO,1,4,5,1,1,9,0,1,2,False,False,False,False,False,False,False,False,54051,D,E,G,0.0
1368335,PH,FO,1,3,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,83049,K,K,M,0.0
1368469,PH,FT,2,2,4,4,0,8,0,0,0,False,False,False,False,False,False,False,False,67482,J,H,E,186.98032
1368596,PH,FT,2,3,3,4,0,6,2,0,0,False,False,False,False,False,False,False,False,84031,Q,M,K,759.60755
1368725,SH,FO,5,0,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,25056,F,M,K,0.0
1369189,PH,HO,1,1,4,4,0,8,0,2,2,False,False,False,False,False,False,False,True,58102,C,D,M,0.0
1369797,PH,HT,2,4,4,4,0,8,0,1,1,False,False,False,False,False,False,False,False,73222,G,H,C,0.0
1370492,PH,HT,2,4,5,2,2,10,0,1,1,False,False,False,False,False,False,False,False,84129,Q,M,K,0.0
1370692,PH,HO,1,1,4,4,0,8,4,1,3,False,False,False,False,False,False,False,False,31445,Q,P,K,0.0
1370737,PH,FT,2,1,4,4,0,7,0,0,0,False,False,False,False,False,False,False,False,24064,D,C,J,0.0
1370793,PH,FT,2,1,1,4,0,2,0,0,0,False,False,False,False,False,False,False,False,21231,G,M,K,0.0
1370849,PH,FT,2,4,4,4,0,7,0,0,0,False,False,False,False,False,False,False,False,94069,Q,S,C,0.0
1371094,PH,FT,2,2,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,91345,P,Q,C,0.0
1371174,PH,HO,1,3,8,1,1,16,0,2,2,False,False,False,False,False,False,False,True,51454,H,H,E,0.0
1371262,PH,FO,5,3,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,38150,M,K,C,0.0
1371881,PH,HO,1,4,5,4,0,10,0,1,3,False,False,False,False,False,False,False,False,02041,F,D,K,0.0
1372503,PH,HT,2,3,3,4,0,6,0,1,2,False,False,False,False,False,False,False,True,56041,C,C,C,0.0
1372929,PH,HO,4,4,4,1,1,10,0,2,3,False,False,False,False,False,False,False,False,30062,Q,K,P,0.0
1373273,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,44109,G,H,E,0.0
1373568,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,67343,J,H,E,0.0
1374814,PH,HO,1,4,4,4,0,10,0,1,2,False,False,False,False,False,False,False,True,49331,C,D,E,0.0
1374974,PH,HO,1,3,3,4,0,6,0,2,1,False,False,False,False,False,False,False,False,69383,Q,P,E,0.0
1375152,SH,HO,1,0,4,4,0,8,0,2,2,False,False,False,False,False,False,False,False,69286,Q,P,E,0.0
1375334,PH,FT,2,2,3,1,1,6,0,0,0,False,False,False,False,False,False,False,False,44020,G,H,E,0.0
1375680,PH,HO,1,1,2,1,1,6,0,4,4,False,False,False,False,False,False,False,False,10003,D,D,E,0.0
1375684,PH,HT,2,1,3,4,0,6,0,1,0,False,True,False,False,False,False,False,True,16322,C,D,G,0.0
1375754,PH,FO,1,3,1,4,0,1,0,0,0,False,False,False,False,False,False,False,False,75116,S,W,C,0.0
1375897,PH,HO,1,4,7,4,0,14,0,1,4,False,False,False,False,False,False,False,False,69081,M,P,E,0.0
1375979,PH,HO,1,2,4,1,1,8,0,1,1,False,False,False,False,False,False,False,False,78255,N,K,C,0.0
1376359,PH,HO,1,3,7,1,1,13,0,6,3,False,False,False,False,False,False,True,True,72097,D,C,E,0.0
1376818,SH,HO,1,0,5,1,0,14,0,1,1,False,False,False,True,False,False,False,False,56234,C,C,C,818.7400762
1377129,PH,HO,1,2,5,4,0,9,0,0,3,False,False,False,False,False,False,False,True,09284,B,E,L,0.0
1377265,PH,HO,3,1,4,4,0,8,0,3,1,False,False,False,False,False,False,True,True,63425,E,F,G,0.0
1378330,PH,FT,2,3,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,31555,Q,P,K,0.0
1378787,PH,HT,2,4,5,4,0,10,0,1,1,False,False,False,False,False,False,False,True,67482,J,H,E,0.0
1378840,PH,HT,2,4,4,1,1,8,0,1,1,False,False,False,False,False,False,True,False,76324,D,C,G,350.5881
1378935,PH,FT,2,3,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,73011,D,D,C,0.0
1380042,PH,HO,1,4,7,4,0,14,0,3,5,False,False,False,False,False,False,False,True,38381,G,K,C,0.0
1380124,PH,HO,1,3,5,1,1,9,0,1,1,False,False,False,False,False,False,True,False,66141,L,M,G,0.0
1380186,PH,HO,1,1,5,4,0,10,0,1,1,False,False,False,False,False,False,False,False,44109,G,H,E,0.0
1381481,PH,HT,2,2,4,4,0,8,0,1,1,False,False,False,False,False,False,False,True,07053,E,D,L,0.0
1381977,PH,FO,5,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,33063,L,M,K,0.0
1382220,PH,HT,2,4,5,4,0,10,0,1,1,False,False,False,False,False,False,False,False,33186,F,E,K,0.0
1382757,PH,HO,1,4,6,4,0,12,0,1,1,False,False,False,False,False,False,False,False,59295,E,D,M,0.0
1383174,PH,FT,2,4,2,4,0,3,0,0,0,False,False,False,False,False,False,False,False,75115,R,W,C,0.0
1383571,PH,HT,2,3,7,1,1,14,0,1,1,False,False,False,False,False,False,False,False,85151,C,B,G,0.0
1383657,PH,FO,5,3,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,33063,L,M,K,0.0
1383815,PH,HO,1,2,4,4,0,8,0,1,1,False,False,False,False,False,False,False,False,76451,H,K,G,0.0
1384686,PH,FT,2,3,3,4,0,6,0,0,0,False,True,False,False,False,False,False,False,01255,E,D,H,0.0
1385046,PH,FT,2,4,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,94043,Q,S,C,0.0
1385594,PH,FT,2,2,4,4,0,7,0,0,0,False,False,False,False,False,False,False,False,92014,N,S,C,1725.7699223000006
1386264,PH,HO,3,1,4,4,0,8,0,1,1,False,False,False,False,False,False,False,False,01408,E,D,H,0.0
1387296,PH,FT,2,2,3,4,0,5,0,0,0,False,True,False,False,False,False,False,False,77131,M,K,K,0.0
1387306,PH,HO,1,3,5,4,0,10,0,1,1,False,False,False,False,False,False,False,False,60057,H,H,H,0.0
1387833,SH,HO,1,0,4,4,0,8,1,1,1,False,False,False,False,False,False,False,True,46251,C,D,L,0.0
1388176,PH,HO,1,4,8,1,1,16,0,2,1,False,False,False,False,False,False,False,False,35207,E,D,C,0.0
1388804,PH,HO,1,3,5,1,1,14,0,2,4,False,False,False,False,False,False,False,False,60508,F,F,H,0.0
1390204,PH,HO,1,3,5,4,0,16,0,1,2,False,False,False,False,False,True,False,False,71076,F,K,G,0.0
1390459,PH,HO,1,3,5,4,0,12,0,2,3,False,False,False,False,False,False,False,True,74154,J,E,C,0.0
1390541,PH,HO,1,4,5,4,0,9,0,1,3,False,False,False,False,False,True,False,True,56035,C,C,C,0.0
1390556,PH,FT,2,1,2,4,0,3,0,0,0,False,False,False,False,False,False,False,False,84080,Q,M,K,0.0
1391541,PH,FT,2,1,3,4,0,6,0,0,0,False,False,False,False,False,True,False,False,92040,N,V,C,399.670434
1391753,PH,HO,1,1,2,4,0,4,3,1,1,False,False,False,False,False,False,False,False,80112,E,F,K,0.0
1391845,PH,FT,2,4,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,95018,R,P,C,0.0
1392653,PH,FT,2,1,2,4,0,3,0,0,0,False,False,False,False,False,False,False,False,60107,F,H,H,0.0
1392746,PH,HO,1,4,6,4,0,14,0,2,4,False,False,False,False,True,False,False,False,37118,C,D,E,0.0
1393174,PH,HT,2,4,4,1,1,10,0,1,2,False,False,False,False,False,True,False,False,17218,C,E,H,0.0
1393284,PH,HO,1,3,5,4,0,10,0,1,5,False,False,False,False,False,False,False,False,33061,L,M,K,0.0
1393741,PH,HO,1,4,7,4,0,13,0,2,3,False,False,False,False,False,False,False,False,31499,J,P,K,0.0
1394076,PH,HO,1,1,7,4,0,13,0,1,1,False,False,False,False,False,False,False,False,22168,C,C,C,0.0
1394420,PH,HO,1,3,6,4,0,16,0,0,2,False,False,False,False,False,False,False,False,79284,B,D,H,0.0
1394708,PH,FT,2,2,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,74243,K,E,C,0.0
1395112,PH,FT,2,4,3,4,0,6,0,0,0,False,True,False,False,False,False,False,False,01053,F,G,H,0.0
1395146,PH,HO,4,1,6,4,0,11,0,2,1,False,False,False,False,False,False,False,False,35352,E,D,C,0.0
1395344,PH,HO,1,4,8,4,0,16,0,1,2,False,False,False,False,False,False,False,True,91661,P,Q,C,0.0
1395420,PH,FT,2,2,4,4,0,7,0,0,0,False,False,False,False,False,False,False,False,62767,E,D,J,0.0
1395659,PH,FO,1,1,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,60382,J,H,H,0.0
1396303,SH,HO,1,0,6,1,1,11,0,1,2,False,False,False,False,False,False,False,False,74242,J,H,C,0.0
1396628,PH,HT,2,1,6,4,0,11,0,0,1,False,False,False,False,False,False,False,False,35238,F,F,C,0.0
1397052,PH,HO,1,4,4,4,0,8,0,1,6,False,False,False,False,False,False,False,True,33130,E,E,K,0.0
1397315,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,49328,C,D,E,0.0
1397783,PH,FO,5,1,3,1,1,5,0,0,0,False,False,False,False,False,True,False,False,69386,Q,P,E,0.0
1399037,PH,FT,2,3,2,4,0,4,0,0,0,False,True,False,False,False,False,False,False,05061,D,E,E,0.0
1399133,PH,FT,2,1,1,4,0,1,0,0,0,False,False,False,False,False,False,False,False,94033,Q,S,C,0.0
1399264,PH,FO,5,4,4,4,0,8,0,0,0,False,False,False,False,False,False,False,False,75116,S,W,C,0.0
1399549,PH,HO,1,3,5,1,1,10,0,1,1,False,False,False,False,False,False,False,False,69029,Q,P,E,0.0
1399789,PH,FT,2,1,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,78646,N,Q,C,0.0
1399812,SH,HO,1,0,3,4,0,6,0,1,1,False,False,False,False,False,False,False,False,62917,F,F,J,0.0
1400081,PH,FT,2,3,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,13214,T,P,K,0.0
1400783,PH,HO,1,4,5,4,0,12,0,2,3,False,False,False,False,False,False,False,True,68137,E,E,H,0.0
1400845,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,True,False,92014,N,S,C,0.0
1400877,PH,FT,2,1,4,4,0,8,0,0,0,False,False,False,False,False,False,False,False,71378,E,E,G,0.0
1401719,PH,HT,2,4,3,4,0,6,0,0,1,False,False,False,False,False,False,False,False,62737,E,D,J,0.0
1402407,PH,HO,1,3,7,4,0,13,0,5,2,False,False,False,False,False,False,False,False,55519,C,D,E,0.0
1402707,PH,HT,2,1,3,4,0,6,0,1,1,False,False,False,False,False,False,False,False,79100,B,D,H,0.0
1403061,SH,HO,1,0,4,4,0,7,0,0,1,False,False,False,False,False,False,False,False,78557,N,K,C,0.0
1403283,PH,HO,1,4,7,4,0,13,0,2,5,False,False,False,True,False,False,False,False,76562,D,C,G,0.0
1404163,PH,HO,1,3,10,4,0,22,0,2,4,False,False,False,False,False,False,True,False,44151,D,D,E,1490.4084445
1405508,PH,HO,1,3,8,4,0,16,0,4,6,False,False,False,False,False,True,True,True,72386,E,D,E,0.0
1405726,PH,FT,2,3,3,1,1,6,0,0,0,False,False,False,False,False,False,False,False,43012,D,F,M,0.0
1405839,PH,HO,1,4,7,4,0,18,1,1,1,False,False,False,False,False,False,False,True,42207,L,F,J,0.0
1406462,PH,FT,2,4,4,4,0,8,0,0,0,False,False,False,False,False,False,False,False,37054,C,E,E,0.0
1406632,PH,HO,1,3,4,1,1,8,0,1,1,False,False,False,False,False,False,False,False,72181,E,D,E,0.0
1407065,PH,HO,1,3,4,1,1,7,0,1,1,False,False,False,False,False,False,True,False,44020,G,H,E,0.0
1407146,PH,FT,2,1,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,81004,F,F,L,0.0
1407865,PH,HO,1,4,8,4,0,14,0,1,2,False,False,False,False,False,False,False,False,29207,C,D,E,0.0
1407950,PH,FO,5,3,3,4,0,8,0,0,0,False,False,False,False,False,False,False,False,92064,N,V,C,0.0
1408090,PH,FT,2,4,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,62667,G,H,J,1168.627
1409177,PH,FT,2,4,3,1,1,6,0,0,0,False,False,False,False,False,False,False,False,94028,Q,S,C,0.0
1409251,PH,FT,2,1,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,93062,S,R,C,0.0
1409620,PH,FT,2,2,3,1,1,8,0,0,0,False,False,False,False,False,False,False,False,92900,N,V,C,0.0
1410207,PH,FO,1,4,5,4,0,10,0,0,0,False,False,False,False,False,True,False,False,25388,F,H,K,0.0
1410374,PH,FT,2,1,2,1,1,3,0,0,0,False,False,False,False,False,False,False,False,44109,G,H,E,0.0
1410465,PH,FT,2,4,4,4,0,12,0,0,0,False,False,False,False,False,False,False,False,75117,T,W,C,0.0
1411120,PH,HO,1,4,5,1,1,10,0,0,1,False,False,False,False,False,False,False,False,02226,G,D,K,4615.842924600001
1411122,PH,FT,2,4,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,94078,Q,S,C,0.0
1411884,PH,FT,2,4,4,1,1,7,0,0,0,False,False,True,False,False,False,False,False,39368,C,D,G,0.0
1413245,PH,FT,2,3,1,4,0,4,0,0,0,False,False,False,False,False,False,False,False,79191,D,E,H,0.0
1413704,PH,HT,2,3,4,4,0,12,0,1,6,False,False,False,False,False,False,True,True,63214,E,F,G,0.0
1414183,PH,FT,2,3,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,06088,P,Q,J,0.0
1414303,PH,HT,2,1,1,4,0,2,0,1,1,False,False,False,False,False,False,True,False,59099,F,D,M,0.0
1415011,PH,HO,1,3,5,1,1,14,0,3,2,False,False,True,False,False,False,False,False,52197,B,C,H,0.0
1415057,PH,HO,1,4,4,1,1,12,4,1,1,False,True,False,False,False,False,False,True,92025,N,S,C,0.0
1415315,PH,HO,1,3,4,4,0,8,0,1,2,False,False,False,False,False,False,False,False,76673,G,C,G,0.0
1415405,PH,FT,2,2,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,94081,Q,S,C,0.0
1415904,PH,FT,2,4,5,4,0,10,0,0,0,False,False,False,False,False,False,False,False,56181,D,E,C,701.1762
1416954,SH,FO,5,0,1,4,0,2,0,0,0,False,False,False,False,False,False,False,False,06073,F,P,J,0.0
1417002,PH,HT,2,2,4,4,0,8,0,1,1,False,False,False,False,False,False,False,False,87085,D,E,C,0.0
1417265,PH,FO,5,3,3,1,0,6,0,0,0,False,False,False,False,True,False,False,False,59183,F,K,M,0.0
1417387,PH,HO,1,3,5,4,0,10,0,0,2,False,False,False,False,False,False,False,True,95250,N,P,C,0.0
1418938,PH,HT,2,2,6,4,0,11,0,1,1,False,False,False,False,False,False,False,False,85221,C,B,G,0.0
1419192,PH,FO,1,1,1,1,1,2,0,0,0,False,False,False,False,False,False,False,False,93049,S,R,C,0.0
1419750,PH,HO,1,4,5,1,1,12,0,2,1,False,False,False,False,False,False,False,False,56092,C,C,C,0.0
1420481,PH,HO,1,1,3,4,0,6,0,1,1,False,False,False,False,False,False,False,False,59589,H,E,M,0.0
1420528,PH,FT,2,2,4,4,0,7,0,0,0,False,False,False,False,False,False,False,False,66028,L,M,G,0.0
1420783,PH,FT,2,1,2,1,1,6,0,0,0,False,False,False,False,False,False,False,False,87085,D,E,C,0.0
1421227,PH,FT,2,2,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,69199,M,P,E,0.0
1421607,PH,FO,5,3,3,4,0,8,0,0,0,False,False,False,False,False,False,False,False,75116,S,W,C,0.0
