IDCNT,RISK_NATURE_1,RISK_NATURE_2,RISK_NATURE_3,RISK_FAMILY_STRUCT,RISK_ROOMS_NB,RISK_PROT_1,RISK_PROT_2,SURF_HOUSE,SURF_VER,SURF_OUTB,SURF_GR,OPTION_1,OPTION_2,OPTION_3,OPTION_4,OPTION_5,OPTION_6,OPTION_7,OPTION_8,INSEE_CODE,ZONE_1,ZONE_2,ZONE_3,AMOUNT
2407322,PH,HO,1,4,6,4,0,12,0,1,1,False,False,False,False,False,False,False,False,17300,F,E,J,0.0
2407374,PH,FT,2,1,1,4,0,4,0,0,0,False,False,False,False,False,False,False,False,92073,N,S,C,0.0
2408206,PH,HO,1,1,4,2,1,10,1,1,1,False,False,False,True,False,False,False,True,39097,C,D,G,0.0
2408506,PH,HO,1,3,4,4,0,12,0,1,2,False,False,False,False,False,False,False,True,06030,P,R,J,0.0
2408614,PH,HO,1,3,11,1,1,20,0,0,12,False,False,False,False,False,False,False,True,41155,E,D,H,0.0
2408894,PH,FT,2,4,2,1,1,3,0,0,0,False,False,False,False,False,False,False,False,75115,R,W,C,0.0
2409420,PH,FT,2,1,2,4,0,3,0,0,0,False,False,False,False,False,False,False,False,91136,P,Q,C,0.0
2409560,PH,HO,1,3,4,4,0,7,0,1,1,False,False,False,False,False,True,False,False,44143,G,H,E,0.0
2409945,PH,HO,1,3,7,4,0,13,0,1,1,False,False,False,False,False,False,False,False,49242,D,E,E,0.0
2410207,SH,FO,5,0,3,1,1,5,0,0,0,False,False,False,False,False,False,False,False,83123,K,M,M,0.0
2410273,PH,HO,1,1,3,1,1,5,0,1,12,False,False,False,False,False,False,True,True,34329,N,K,P,0.0
2410469,PH,HO,1,1,4,1,1,7,0,1,1,False,False,False,False,False,False,False,True,94081,Q,S,C,0.0
2410520,PH,HO,1,2,4,4,0,8,0,2,1,False,False,False,False,False,True,False,True,06089,P,R,J,322.88039784
2410700,PH,HO,1,4,4,4,0,7,0,1,1,False,False,False,False,False,False,False,False,77131,M,K,K,0.0
2410778,SH,HO,1,0,3,1,1,6,0,0,1,False,False,False,False,False,False,False,False,09136,B,D,L,0.0
2410838,PH,HO,1,4,4,4,0,8,0,0,1,False,False,False,False,False,False,False,False,77445,N,P,K,0.0
2411176,PH,HO,1,3,6,4,0,12,0,1,2,False,False,False,False,False,False,False,True,59029,K,F,M,0.0
2411527,PH,FT,2,3,4,1,1,7,0,0,0,False,False,False,False,False,False,False,False,44109,G,H,E,0.0
2411801,PH,HO,1,4,4,1,1,10,0,0,1,False,False,False,False,False,False,False,True,55519,C,D,E,0.0
2412470,PH,FT,2,2,4,4,0,8,0,0,0,False,False,False,False,False,False,False,False,76351,K,H,G,0.0
2412526,PH,HO,1,4,5,1,1,10,0,1,1,False,False,False,False,False,False,False,False,33522,L,M,K,0.0
2412625,PH,FO,5,4,3,1,1,5,0,0,0,False,False,False,False,False,False,False,False,57221,F,K,G,0.0
2412759,PH,FT,2,1,2,4,0,3,0,0,0,False,False,False,False,False,False,False,False,68028,E,E,H,0.0
2413665,PH,FO,1,1,4,1,1,8,0,0,0,False,False,False,False,False,False,False,False,31555,Q,P,K,0.0
2413800,PH,FT,2,3,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,26139,K,K,H,0.0
2414186,PH,HO,1,4,5,4,0,10,0,1,4,False,False,False,False,False,False,False,True,83017,K,M,M,0.0
2415614,PH,FO,5,4,4,4,0,8,0,0,0,False,False,False,False,False,True,False,False,73321,C,D,C,0.0
2416203,PH,FT,2,1,1,4,0,2,0,0,0,False,False,False,False,False,False,False,False,75115,R,W,C,570.178
2417103,PH,HO,1,1,4,4,0,10,0,0,1,False,False,False,False,False,False,True,True,59526,H,E,M,0.0
2417235,PH,FO,1,3,5,4,0,12,0,0,0,False,False,False,False,False,False,False,False,69386,Q,P,E,707.02072
2417665,PH,HO,1,4,6,2,2,12,0,1,3,False,False,False,False,False,False,False,False,64399,E,K,L,0.0
2417724,PH,HO,1,3,6,4,0,11,0,2,3,False,False,False,False,False,False,True,True,79048,B,D,J,0.0
2418203,PH,HT,2,3,3,4,0,6,0,1,1,False,False,False,False,False,False,False,False,19153,B,D,G,0.0
2418350,PH,FT,2,2,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,94068,Q,S,C,0.0
2418453,PH,FT,2,4,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,67482,H,H,E,707.02072
2418550,PH,HO,1,1,5,1,1,10,0,1,3,False,False,False,False,False,False,False,False,57020,F,F,G,0.0
2419370,PH,HO,1,4,5,1,0,12,6,1,1,False,False,False,False,True,False,False,False,35115,C,C,C,0.0
2419423,PH,HO,1,3,4,4,0,8,0,1,1,False,False,False,False,False,False,False,True,35021,C,C,C,0.0
2419536,PH,HT,2,4,5,4,0,10,0,1,1,False,False,False,False,False,False,False,False,91326,P,Q,C,570.178
2419571,PH,HO,1,4,6,4,0,14,0,1,2,False,False,False,False,False,False,False,True,06018,P,R,J,0.0
2419949,PH,HO,1,3,5,1,1,9,0,2,6,False,False,False,False,False,False,True,False,43268,B,D,M,0.0
2422334,PH,HO,1,1,5,4,0,12,0,1,1,False,False,False,False,False,False,False,False,54549,J,H,G,0.0
2422844,PH,HO,1,1,6,1,1,11,0,1,1,False,False,False,False,False,False,False,True,38212,J,K,C,0.0
2423196,PH,FT,2,1,2,4,0,3,0,0,0,False,False,False,False,False,False,False,False,37214,F,H,E,0.0
2423264,PH,HT,2,2,4,4,0,8,0,1,1,False,False,False,False,False,False,False,False,45134,G,E,J,0.0
2423328,PH,HO,1,3,5,4,0,9,0,1,2,False,False,False,False,False,False,False,True,53130,D,C,E,0.0
2423743,PH,HO,1,3,6,4,0,14,0,2,2,False,False,False,False,False,False,False,False,77108,S,P,K,0.0
2423787,PH,HO,1,3,8,4,0,18,0,1,6,False,False,False,False,False,False,False,True,83081,K,M,M,0.0
2424071,PH,HO,1,4,5,1,1,9,0,1,2,False,False,False,False,False,False,False,False,26116,H,H,H,0.0
2425133,PH,FO,1,1,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,25284,F,H,K,0.0
2425454,PH,FO,1,1,2,4,0,3,0,0,0,False,False,False,False,False,False,True,False,51388,G,D,E,0.0
2425875,PH,HO,1,3,5,1,1,16,0,1,1,False,False,False,False,False,False,False,False,89067,G,D,K,0.0
2426048,PH,FT,2,1,1,4,0,2,0,0,0,False,False,False,False,False,False,False,False,92012,N,V,C,0.0
2426259,PH,FO,5,3,4,1,1,7,0,0,0,False,False,False,False,False,False,False,False,31149,Q,P,K,0.0
2426379,PH,HT,2,2,4,4,0,8,0,0,1,False,False,False,False,False,False,False,True,22187,E,C,C,0.0
2427389,PH,HT,2,2,3,4,0,6,0,1,1,False,False,False,False,False,False,False,True,32161,C,E,L,0.0
2427550,PH,HO,1,4,5,1,1,9,0,1,1,False,False,False,False,False,True,False,False,74042,F,E,C,0.0
2428123,PH,FO,5,4,4,1,1,7,0,0,0,False,False,False,False,False,True,False,False,75110,S,W,C,265.4748768
2428260,PH,FO,5,1,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,92071,N,S,C,0.0
2429287,PH,FO,5,3,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,76351,K,H,G,0.0
2429432,PH,HT,2,3,3,4,0,6,0,1,1,False,False,False,False,False,False,False,True,04094,H,H,E,0.0
2430623,PH,FT,2,1,1,4,0,2,0,0,0,False,False,False,False,False,False,False,False,73065,G,H,C,0.0
2430863,PH,FT,2,1,1,4,0,2,0,0,0,False,False,False,False,False,False,False,False,89025,F,D,K,0.0
2431023,PH,HO,1,3,3,4,0,10,0,0,4,False,False,False,False,False,False,False,True,33546,F,E,K,0.0
2432073,PH,HO,1,3,5,4,0,10,0,1,1,False,False,False,False,False,False,False,True,59295,E,D,M,0.0
2432637,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,30189,R,K,P,0.0
2433709,PH,HO,1,4,6,4,0,12,0,1,1,False,False,True,False,False,False,False,False,62274,J,D,J,0.0
2434047,PH,FT,2,4,4,1,1,8,0,0,0,False,True,False,False,False,False,False,False,56090,D,E,C,0.0
2434244,PH,FT,2,2,3,4,0,8,0,0,0,False,False,False,False,False,False,False,False,06029,P,R,J,0.0
2434312,PH,FT,2,2,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,06004,P,R,J,0.0
2434476,PH,FT,2,3,8,4,0,18,0,0,0,False,False,False,False,False,False,False,False,75108,T,W,C,0.0
2434535,PH,HT,2,1,3,4,0,6,0,1,1,False,False,False,False,False,False,False,False,85153,C,B,H,0.0
2434754,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,29232,C,E,E,0.0
2436460,PH,HO,1,4,4,4,0,7,0,1,1,False,False,False,False,False,False,False,True,62045,E,D,J,359.21214
2437155,PH,HO,1,4,9,4,0,15,0,2,2,False,False,False,False,False,False,False,True,29011,C,E,E,0.0
2437201,PH,HO,1,2,6,4,0,16,0,1,1,False,False,False,False,False,False,False,False,85012,C,B,H,0.0
2438064,SH,FO,1,0,1,1,1,2,0,0,0,False,False,False,False,False,False,False,False,63236,B,B,H,0.0
2438982,SH,HO,1,0,4,4,0,10,2,0,3,False,False,False,False,False,False,False,True,07170,E,D,L,0.0
2440095,PH,HO,1,4,6,4,0,14,0,0,2,False,False,False,False,False,False,False,True,44215,G,H,E,0.0
2440224,PH,HO,1,4,5,4,0,12,4,1,1,False,False,False,False,False,False,False,True,77463,M,K,K,0.0
2440576,PH,FO,5,3,5,4,0,10,0,0,0,False,False,False,False,False,False,False,False,13212,U,P,K,0.0
2440849,PH,FT,2,4,4,4,0,7,0,0,0,False,False,False,False,False,False,False,False,74278,F,E,C,0.0
2441074,PH,HO,1,2,5,4,0,10,0,1,2,False,False,False,False,False,False,False,True,49149,B,D,E,0.0
2441145,PH,HO,1,4,4,4,0,10,3,1,1,False,False,False,False,False,False,False,False,19229,C,D,G,0.0
2441237,PH,HO,1,3,3,4,0,8,0,1,1,False,False,False,False,False,False,False,False,49099,C,E,E,0.0
2442053,PH,HO,1,1,4,4,0,8,0,1,1,False,False,False,False,False,False,False,False,17300,F,E,J,0.0
2442636,PH,HO,1,2,5,4,0,9,0,1,2,False,False,False,False,False,False,False,False,42184,F,E,J,0.0
2442652,PH,FO,5,1,1,4,0,2,0,0,0,False,False,False,False,False,False,False,False,92063,N,S,C,0.0
2443257,PH,FT,2,1,1,1,1,2,0,0,0,False,False,False,False,False,False,False,False,25015,C,D,K,0.0
2443499,PH,HT,2,1,2,4,0,3,0,0,2,False,False,False,False,False,False,False,False,24412,D,C,J,0.0
2444764,PH,FO,1,4,3,4,0,6,0,0,0,False,False,False,False,False,False,True,False,69100,M,P,E,0.0
2445082,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,67482,H,H,E,0.0
2445281,PH,HO,1,1,4,4,0,8,0,1,1,False,False,False,False,False,False,False,True,85001,C,B,H,0.0
2445350,SH,HO,1,0,5,4,0,9,0,1,1,False,False,False,False,False,False,False,True,66004,E,H,G,0.0
2445867,PH,FT,2,3,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,74285,E,E,C,0.0
2445928,PH,FO,5,1,3,4,0,6,1,0,0,False,False,False,False,False,False,False,False,38421,N,K,C,0.0
2446369,PH,FT,2,2,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,35352,E,E,C,0.0
2446439,PH,FT,2,2,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,33063,L,M,K,0.0
2446889,PH,FT,2,3,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,74242,J,H,C,0.0
2447424,SH,FO,5,0,3,1,1,6,0,0,0,False,False,False,False,False,True,False,False,74303,F,E,C,0.0
2448694,SH,FO,5,0,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,45155,G,E,J,0.0
2449562,PH,FT,2,1,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,22070,B,C,C,0.0
2450063,PH,HO,1,3,4,4,0,10,0,2,3,False,False,False,False,False,False,True,False,85300,C,C,H,0.0
2450588,PH,HT,2,1,3,1,1,6,0,1,1,False,False,False,False,False,False,False,False,49089,B,D,E,0.0
2450659,PH,FO,5,1,2,1,1,4,0,0,0,False,False,False,False,False,False,False,False,95018,R,P,C,0.0
2451320,PH,HO,1,3,4,4,0,12,0,1,1,False,False,False,False,False,False,False,True,65139,B,F,M,0.0
2451392,PH,FT,2,1,1,1,1,1,0,0,0,False,False,False,False,False,False,False,False,75115,R,W,C,0.0
2452188,PH,FT,2,1,1,1,1,2,0,0,0,False,False,False,False,False,False,False,False,75113,R,W,C,0.0
2452635,PH,FT,2,1,2,4,0,3,0,0,0,False,False,False,False,False,False,False,False,21355,G,M,K,0.0
2454724,PH,FT,2,2,4,1,1,8,0,0,0,False,False,False,False,False,False,False,False,2A004,U,P,G,0.0
2456412,PH,FO,5,3,4,4,0,8,0,0,0,False,False,False,False,False,True,False,False,92064,P,V,C,0.0
2456696,SH,HO,1,0,3,1,1,6,1,1,1,False,False,False,False,False,False,False,True,49051,B,D,E,0.0
2456785,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,54578,J,H,G,0.0
2457047,PH,FT,2,4,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,92040,N,V,C,0.0
2459335,PH,HO,1,4,10,1,1,18,7,3,3,False,False,False,False,False,False,False,False,45232,J,F,J,3900.8157692
2459379,SH,FO,5,0,2,1,1,3,0,0,0,False,False,False,False,False,False,False,False,64122,D,M,L,0.0
2459525,PH,HO,1,4,5,1,1,10,0,3,1,False,False,True,False,False,False,False,False,49264,B,D,E,0.0
2459564,PH,HO,1,3,4,4,0,8,0,1,1,False,False,False,False,False,False,False,True,59650,P,P,M,0.0
2460150,PH,HO,1,4,7,1,1,14,0,2,3,False,False,False,False,False,False,False,True,01451,F,H,H,0.0
2460315,PH,HO,1,4,7,4,0,13,0,1,3,False,False,False,False,False,False,True,False,31088,Q,P,K,0.0
2460872,PH,HT,2,4,4,1,1,8,0,0,1,False,False,False,False,False,False,True,False,31051,J,P,K,0.0
2461378,PH,HO,1,4,5,1,1,10,1,3,2,False,False,False,False,False,False,False,False,12083,B,C,H,0.0
2463128,PH,HT,2,1,2,4,0,4,0,1,1,False,False,False,False,False,False,True,False,72124,D,C,E,0.0
2464271,PH,FT,2,1,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,54395,J,H,G,0.0
2464459,PH,HO,1,3,6,4,0,16,0,1,2,False,False,False,False,False,False,False,True,67131,F,F,E,0.0
2464577,PH,HO,1,1,3,4,0,6,0,1,1,False,False,False,False,False,False,False,False,62643,G,H,J,0.0
2465029,PH,FT,2,1,1,4,0,2,0,0,0,False,False,False,False,False,False,False,False,13001,S,P,K,0.0
2465101,PH,HT,2,2,4,4,0,8,0,0,1,False,False,False,False,False,False,False,False,31212,J,P,K,0.0
2465385,PH,FT,2,3,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,95424,R,P,C,0.0
2465615,PH,HO,1,2,6,4,0,12,0,1,3,False,False,False,False,False,False,False,False,24179,D,C,J,0.0
2465687,PH,FT,2,1,1,1,1,1,0,0,0,False,False,False,False,False,False,False,False,78520,N,K,C,0.0
2465833,PH,HO,1,3,5,4,0,10,1,1,1,False,False,False,False,False,False,False,False,85294,C,B,H,0.0
2466962,SH,FO,5,0,2,1,1,4,0,0,0,False,False,False,False,False,False,False,False,14338,B,D,C,0.0
2467702,PH,FT,2,3,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,54395,J,H,G,0.0
2467796,PH,FT,2,1,2,1,1,3,0,0,0,False,False,False,False,False,False,False,False,35238,F,F,C,0.0
2467813,PH,HO,1,1,3,4,0,8,0,2,1,False,False,False,False,False,True,False,True,03185,D,E,K,0.0
2468180,PH,HO,1,1,5,4,0,12,0,1,3,False,False,False,False,False,False,True,True,27439,G,E,E,0.0
2468331,PH,HT,2,3,3,4,0,5,0,1,1,False,False,False,False,False,False,True,True,22391,B,C,C,0.0
2469711,PH,HO,1,4,4,4,0,10,0,1,3,False,False,False,False,False,False,False,False,18190,G,E,M,0.0
2470790,PH,HO,1,4,5,1,0,10,0,1,1,False,False,False,True,False,False,False,False,76614,G,C,G,0.0
2471205,PH,HO,1,4,5,1,1,12,0,3,1,False,False,False,False,False,False,False,False,77114,R,K,K,0.0
2471889,PH,HO,1,4,5,4,0,10,0,0,1,False,False,False,False,False,False,False,False,54300,J,H,G,0.0
2472040,PH,FT,2,2,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,76351,K,H,G,0.0
2472620,PH,FT,2,2,4,4,0,8,0,0,0,False,True,False,False,False,False,False,False,25462,C,E,K,0.0
2472853,PH,HO,1,3,4,4,0,8,0,1,1,False,False,False,False,False,False,False,False,93066,S,R,C,0.0
2473621,PH,HO,1,4,6,4,0,11,0,2,3,False,False,False,False,False,False,False,False,81113,E,F,M,0.0
2474828,PH,FT,2,3,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,94037,Q,S,C,0.0
2474973,PH,HO,1,1,3,1,1,8,0,1,1,False,False,False,False,False,True,False,False,27362,G,E,E,0.0
2475152,SH,FO,5,0,1,4,0,2,0,0,0,False,False,False,False,False,False,False,False,93055,S,R,C,0.0
2475493,PH,HO,1,4,5,4,0,10,0,1,2,False,False,False,False,False,False,False,True,54592,G,F,G,0.0
2475817,PH,FT,2,1,2,1,1,4,0,0,0,False,True,False,False,False,False,False,False,11262,G,K,K,0.0
2475851,SH,HO,1,0,4,4,0,7,0,2,6,False,False,False,False,False,False,False,True,83035,K,M,M,0.0
2476124,PH,HT,2,1,2,1,1,4,0,1,1,False,False,False,False,False,False,False,False,16124,C,D,G,0.0
2476733,PH,HO,1,1,5,4,0,10,0,1,2,False,False,False,False,False,False,True,True,56094,D,E,C,0.0
2476878,PH,HO,1,3,3,1,1,8,0,1,1,False,False,False,False,False,False,False,True,62051,E,D,J,0.0
2477060,PH,HT,2,3,3,4,0,6,0,2,1,False,False,False,False,False,False,False,False,44018,F,F,E,0.0
2479152,PH,HO,1,3,3,4,0,8,0,2,1,False,False,False,False,False,True,False,False,74257,F,E,C,0.0
2479661,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,44182,C,C,E,0.0
2480831,PH,HO,1,4,4,1,1,8,0,1,1,False,False,False,False,False,False,False,False,69259,M,P,E,0.0
2481145,PH,FT,2,2,3,4,0,6,0,0,0,False,False,True,False,False,False,False,False,22113,C,C,C,0.0
2481263,PH,HO,1,3,6,1,1,16,0,1,1,False,False,False,False,False,False,False,True,73057,C,D,C,0.0
2481378,PH,FT,2,1,3,4,0,8,0,0,0,False,False,False,False,False,False,False,False,88148,C,C,H,0.0
2481445,PH,FO,5,4,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,93001,S,R,C,0.0
2482475,PH,HO,1,4,5,4,0,10,4,1,1,False,False,False,False,False,False,False,False,69282,Q,P,E,0.0
2483016,PH,FO,5,4,4,1,1,8,1,0,0,False,False,False,False,False,False,False,False,95218,R,P,C,0.0
2483436,PH,HO,1,3,5,1,1,10,0,1,1,False,False,False,False,False,False,False,False,94058,Q,S,C,0.0
2484001,PH,HO,1,3,5,4,0,9,3,1,1,False,False,False,False,False,False,True,True,43034,B,D,M,0.0
2484004,PH,HT,2,3,3,4,0,6,0,0,1,False,False,False,False,False,False,False,False,33397,L,M,K,0.0
2484592,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,59220,P,P,M,0.0
2485311,SH,FO,1,0,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,47001,D,E,L,0.0
2485583,PH,FO,5,4,4,1,1,8,2,0,0,False,False,False,False,False,False,False,False,92026,N,S,C,0.0
2486608,PH,HO,1,4,4,1,0,8,0,1,1,False,False,False,True,False,False,False,False,94068,Q,S,C,0.0
2486709,PH,FO,5,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,77108,S,P,K,273.68544
2486775,PH,FT,2,1,3,1,1,5,1,0,0,False,False,False,False,False,False,False,False,44109,G,H,E,0.0
2487578,SH,HO,1,0,4,4,0,10,0,1,3,False,False,False,False,False,False,False,False,38529,J,K,C,0.0
2487787,PH,FT,2,1,2,1,1,4,0,0,0,False,False,False,False,False,False,False,False,06085,P,R,J,0.0
2488161,PH,HO,1,4,6,4,0,12,0,1,1,False,False,False,False,False,False,False,False,94081,Q,S,C,0.0
2488606,PH,HO,1,1,5,4,0,12,0,1,1,False,False,False,False,False,False,False,False,59603,H,E,M,0.0
2488840,PH,FO,1,3,2,1,1,4,0,0,0,False,False,False,False,False,False,False,False,94017,Q,S,C,0.0
2488979,PH,HO,1,4,4,4,0,8,0,1,1,False,False,False,False,False,False,False,False,62193,E,H,J,1160.882408
2489442,PH,HO,1,3,4,4,0,8,0,2,4,False,False,False,False,False,False,False,False,42313,E,D,J,0.0
2489587,PH,HO,1,2,5,4,0,10,0,1,3,False,False,False,False,False,False,False,False,72177,D,C,E,0.0
2491335,PH,FO,1,1,1,4,0,2,0,0,0,False,False,False,False,False,False,False,False,83119,N,M,M,0.0
2491398,PH,HT,2,2,4,4,0,7,0,0,1,False,False,False,False,False,False,False,False,59051,K,F,M,0.0
2492094,PH,HO,1,4,6,1,1,16,0,1,2,False,False,False,False,False,False,False,False,80011,E,F,K,0.0
2492103,PH,HT,2,3,5,4,0,14,0,1,3,False,False,False,False,False,False,False,False,21054,F,F,K,0.0
2492987,PH,HO,1,4,10,1,1,17,0,1,1,False,False,False,False,False,False,True,False,95637,R,P,C,0.0
2493424,PH,HT,2,4,4,1,1,8,0,1,1,False,False,True,False,False,False,False,False,59273,F,K,M,0.0
2493907,PH,FT,2,4,4,4,0,8,0,0,0,False,False,False,False,False,False,False,False,66136,L,M,G,0.0
2494318,PH,HO,1,4,5,1,1,10,0,1,2,False,False,False,False,False,False,False,False,69204,M,P,E,0.0
2494321,PH,FO,1,3,3,1,1,6,1,0,0,False,False,False,False,False,False,False,False,90010,F,H,G,0.0
2494452,PH,HO,1,2,4,4,0,8,0,0,4,False,False,False,False,False,False,True,True,61389,C,C,C,0.0
2495940,PH,FT,2,1,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,38544,K,K,C,0.0
2496312,PH,FT,2,1,2,4,0,4,0,0,0,False,True,False,False,False,False,False,False,78686,N,Q,C,0.0
2496654,PH,HO,1,4,5,4,0,10,0,2,1,False,False,False,False,False,False,True,True,38082,F,K,C,0.0
2496780,PH,HO,1,4,4,4,0,7,0,1,1,False,False,False,False,False,False,False,True,80661,E,F,K,0.0
2496800,PH,FO,5,3,4,4,0,7,0,0,0,False,False,False,False,False,False,False,False,69244,M,P,E,0.0
2497007,PH,FT,2,4,4,4,0,7,0,0,0,False,False,True,False,False,False,True,False,44109,G,H,E,0.0
2499630,PH,HT,2,2,5,4,0,16,0,0,1,False,False,False,False,False,False,False,True,81312,E,F,M,0.0
2499832,PH,HT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,62549,E,D,J,0.0
2499993,PH,HO,1,4,8,1,1,20,0,1,6,False,False,False,False,False,False,False,False,31417,Q,P,K,0.0
2500448,PH,HO,1,2,4,4,0,8,0,2,2,False,False,False,False,False,False,False,True,15187,B,C,E,0.0
2500701,PH,FT,2,1,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,59122,F,E,M,638.5993599999998
2501436,PH,HO,1,1,4,4,0,7,0,1,1,False,False,False,False,False,False,False,False,86066,E,D,H,0.0
2501572,PH,FO,5,2,4,4,0,7,0,0,0,False,False,False,False,False,False,False,False,13211,U,P,K,0.0
2501919,PH,HO,1,3,4,4,0,12,0,1,3,False,False,False,False,False,False,True,True,64448,E,K,L,0.0
2502271,PH,FT,2,3,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,83126,K,M,M,0.0
2502631,PH,FT,2,4,4,4,0,7,0,0,0,False,False,False,False,False,False,False,False,58214,C,E,M,1140.356
2502706,PH,FO,5,3,4,4,0,7,0,0,0,False,False,False,False,False,False,False,False,06004,P,R,J,0.0
2502759,PH,FT,2,1,1,4,0,2,0,0,0,False,False,False,False,False,False,False,False,25056,G,M,K,0.0
2502776,PH,FT,2,4,3,1,1,6,0,0,0,False,False,False,False,False,False,False,False,62041,G,F,J,0.0
2503356,PH,HO,1,3,6,1,1,12,0,1,1,False,False,False,False,False,False,False,True,63307,E,F,H,0.0
2503617,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,25509,F,E,K,0.0
2505116,PH,HT,2,1,4,4,0,7,0,0,0,False,False,False,False,False,False,False,False,59659,F,D,M,0.0
2505610,PH,FO,5,3,3,1,1,8,0,0,0,False,False,False,False,False,False,False,False,94052,Q,S,C,0.0
2506367,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,42187,F,E,J,0.0
2507416,SH,FO,1,0,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,11145,F,H,K,1071.93464
2507616,PH,HO,1,4,4,4,0,8,0,1,1,False,False,False,False,False,False,False,True,95637,R,P,C,0.0
2507980,PH,FT,2,3,5,4,0,9,0,0,0,False,False,False,False,False,False,True,False,52353,B,C,H,0.0
2509044,PH,HO,1,4,6,4,0,14,0,1,2,False,False,False,False,False,False,False,True,17421,C,D,J,0.0
2509218,PH,FT,2,1,3,4,0,5,0,0,0,False,True,False,False,False,False,False,False,64422,C,F,L,0.0
2510178,PH,FT,2,3,2,4,0,3,0,0,0,False,False,False,False,False,False,False,False,78551,N,Q,C,0.0
2510563,PH,HO,1,4,5,4,0,9,0,1,2,False,False,False,False,False,False,False,False,14699,E,K,C,0.0
2511182,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,38344,F,K,C,0.0
2511309,PH,FO,5,4,3,4,0,6,0,0,0,False,False,False,False,False,False,False,False,94017,Q,S,C,0.0
2512077,PH,HO,1,3,9,1,0,23,0,2,4,False,False,False,False,True,False,False,False,64230,E,K,L,0.0
2512268,PH,HO,1,4,6,4,0,12,4,0,2,False,False,False,False,False,False,False,False,91272,P,Q,C,0.0
2512319,PH,HO,1,1,4,1,1,8,0,1,1,False,False,False,False,False,False,False,True,42207,L,E,J,0.0
2512458,PH,FO,1,3,4,1,1,12,0,0,0,False,False,False,False,False,False,False,False,51454,H,H,E,805.76414604
2512811,PH,FO,5,3,3,1,1,6,0,0,0,False,False,False,False,False,False,False,False,75119,S,W,C,0.0
2513017,PH,FT,2,1,3,4,0,5,0,0,0,False,False,False,False,False,False,False,False,74215,C,C,C,0.0
2513073,PH,HT,2,1,3,1,1,6,0,1,2,False,False,False,False,False,False,True,False,33334,J,F,K,0.0
2513079,PH,FT,2,1,3,4,0,6,1,0,0,False,False,False,False,False,False,False,False,56260,D,E,C,0.0
2513351,PH,HO,1,1,6,4,0,11,0,1,3,False,False,False,False,False,False,True,True,40044,E,E,J,0.0
2513649,PH,HO,1,3,3,4,0,10,0,1,2,False,False,False,False,False,False,True,True,40279,E,E,J,0.0
2514546,PH,HO,1,4,4,4,0,8,0,1,1,False,False,False,False,False,False,False,False,78208,N,Q,C,0.0
2516290,PH,HT,2,4,6,4,0,11,0,0,1,False,False,False,False,False,False,False,False,72181,E,D,E,0.0
2516372,PH,HO,1,4,7,4,0,13,3,2,2,False,False,False,False,False,False,False,True,45269,G,E,J,0.0
2516899,PH,FT,2,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,42187,F,E,J,0.0
2517004,PH,FO,5,1,2,4,0,4,0,0,0,False,False,False,False,False,False,False,False,92051,N,V,C,0.0
2517447,SH,HO,1,0,7,4,0,18,0,1,2,False,False,False,False,False,False,False,False,56233,C,C,C,0.0
